document_id,issue_date,end_date,authorisation_licence,manufacturer_name,bin_iin
Декларация соответствия ЕАЭС KZ.7500802.24.01.01178,2020-08-10,2021-08-10,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Сертификат соответствия ЕАЭС №KZ7500802.22.01.00258,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Сертификат соответствия ЕАЭС №KZ7500802.22.01.00259,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01258,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01259,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01260,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01261,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01262,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01263,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01264,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01265,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01266,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01267,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01268,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01269,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01270,2020-10-16,2021-10-16,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01334,2021-04-23,2022-04-23,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01335,2021-04-23,2022-04-23,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Сертификат соответствия ЕАЭС №KZ7500995.22.01.20046,2021-06-04,2021-05-06,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Сертификат соответствия ЕАЭС №KZ7500995.22.01.20041,2021-05-06,2022-05-06,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
KZ.3110317.22.01.00647 Серия KZ №0131000,2020-03-13,2022-06-21,-,ИП Имажанов,840301300754
Декларация соответствия ЕАЭС №KZ7500802.24.01.01336,2021-04-23,2022-04-23,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01337,2021-04-23,2022-04-23,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01338,2021-04-23,2022-04-23,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500995.24.01.20209,2021-05-06,2022-05-06,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500995.24.01.20210,2021-05-06,2022-05-06,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
Декларация соответствия ЕАЭС №KZ7500802.24.01.01354,2021-05-20,2022-05-20,-,Общественное Объединение Инвалидов «Береке-Екібастұз»,160640025296
№ЕАЭС KZ.1900193.22.01.70014,2021-06-21,2022-06-21,не лицензируется,ТОО «АРТ Сапалы Құрылыс»,81240008514
декларация соответствия KZ.7500986.24.01.50017,2021-02-12,2022-02-12,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
сертификат соответствия KZ.7500995.01.01.00374,2021-03-05,2022-03-05,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
сертификат соответствия KZ.7500995.01.01.00375,2021-03-05,2022-03-05,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01377",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.22.01.00989,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01378",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01380",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.01.01.0681,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.01.01.06810,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01381",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.01.01.06811,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01382",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01379",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01383",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01384",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01385",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01386",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01387",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.22.01.00990,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01388",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.01.01.06812,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.22.01.00991,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
"Декларация о соответствии
KZ.7500651.24.01.01389",2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат о соответствии КZ.7500651.01.01.06813,2021-05-31,2026-05-31,лицензированию не подлежит,"ТОО ""SMART SERVICES GROUP""",81140006920
Сертификат соответствия № KZ.5510317.01.01.16142,2020-08-28,2021-08-28,-,Товарищество с ограниченной ответственностью фирма «Неопласт»,70640008049
Сертификат соответствия № KZ.5510317.01.01.16143,2020-08-28,2021-08-28,-,Товарищество с ограниченной ответственностью фирма «Неопласт»,70640008049
№ KZ.2710317.24.01.02111,2019-08-26,2021-11-16,-,ТОО Идальго Актау,61140006095
KZ.3510317.22.01.00501,2021-06-09,2024-06-09,-,"ТОО ""ТК Интеграл""",70340007654
KZ 7500986.22.01.00834,2020-05-22,2021-05-22,-,"ТОО ""ТК Интеграл""",70340007654
KZ 7500986.22.01.00837,2020-06-05,2021-06-05,-,"ТОО ""ТК Интеграл""",70340007654
KZ 7500986.22.01.00838,2020-06-05,2021-06-05,-,"ТОО ""ТК Интеграл""",70340007654
KZ 7500986.22.01.00839,2020-06-05,2021-06-05,-,"ТОО ""ТК Интеграл""",70340007654
166547,2020-11-27,2023-11-23,№0301850 от 17.07.2006,"ТОО ""ВР-94""",940640000105
№ ТС KZ.3510317.22.01.00104,2018-12-29,2021-12-29,-,"ТОО ""Еско"" по производству чулочно-носочных изделий",60540009190
"№ ТС KZ.3510317.22.01.00104


№ ТС KZ.3510317.22.01.00105",2018-12-29,2021-12-29,-,"ТОО ""Еско"" по производству чулочно-носочных изделий",60540009190
№ ТС KZ.3510317.22.01.00105,2018-12-29,2021-12-29,-,"ТОО ""Еско"" по производству чулочно-носочных изделий",60540009190
№ ТС KZ.3510317.01.01.14035,2019-07-10,2020-07-10,-,"ТОО ""Еско"" по производству чулочно-носочных изделий",60540009190
Сертификат соответствия продукции №KZ.7700.02.01.00730412,2021-03-26,2026-03-01,Лицензия №20015642 от 21.10.2020 года,"ТОО ""QMedi""",160740002052
KZ.7500651.01.01.06779,2021-04-30,2022-04-30,изделие не лицензируется,ТОО Raiment,161140007807
KZ.7500651.01.01.06780,2021-04-30,2022-04-30,изделие не лицензируется,ТОО Raiment,161140007807
KZ.7500651.01.01.06781,2021-04-30,2022-04-30,изделие не лицензируется,ТОО Raiment,161140007807
KZ.7500651.01.01.06782,2021-04-30,2022-04-30,изделие не лицензируется,ТОО Raiment,161140007807
KZ.7500651.01.01.06783,2021-04-30,2022-04-30,изделие не лицензируется,ТОО Raiment,161140007807
KZ.7500651.01.01.06784,2021-04-30,2022-04-30,изделие не лицензируется,ТОО Raiment,161140007807
KZ.7500651.01.01.06785,2021-04-30,2022-04-30,изделие не лицензируется,ТОО Raiment,161140007807
